Product ID,Title,Handle,Vendor,Product Type,Published,Created,Updated,Tags,Total Variants,Total Images,Price Range,In Stock
"=""7694670528602""",Heritage Captain StormKing® | Black Oil Tan,mens-heritage-captain-stormking-lace-up-boot-black-oil-tan,Thursday Boots - Men's,boots,12/11/2025,12/8/2025,8/8/2026,4col:Heritage Captain; add-aftersell; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Arizona; bf21:OilTanned; bfcm-eligible; bfcm:Other; BIS; built-to-last; color:Black; credit_fee:FREE; detail-callouts; exchange_fee:FREE; extended-sizes; fit:captain; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; heritage:Heritage Captain; honest-pricing; interactive-details; keyword:Captain (Men's); keyword:Natural; klaviyo:Men; live_product; loop:Men's Heritage Captain; material:Leather; mb_handcrafted; mbg:Captain; mens-boots; mens-captain; mlp:mens-boots-rr; mobile-details; model:Heritage Captain StormKing; new-arrivals:Heritage Captain; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Heritage Captain; recommend:-0.5; redo:heritage captain; refund_fee: FREE; retail-sync; rugged:Heritage Captain; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; subgroup:Rugged Collection; thumb-groups:mens-heritage-captain;mens-heritage-captain-stormking; thumbnails:mens-heritage-captain-stormking; width:Standard; YCRF_sizing; YGroup_mens-heritage-captain-boot; yotpo-reviews,19,10,$67300 - $67300,Yes
"=""7686298697818""",Penny Jane | Black,womens-penny-jane-lug-sole-black-leather,Thursday Boots - Women's Shoes,Shoes,12/11/2025,11/29/2025,8/8/2026,anagram-enabled; bf21:Leather; bf21:W-Shoes; bf21:WBeanie; bf21:Women-Belt-Black; bfcm-eligible; BIS; bis-sms; category:Women's Shoes; color:Black; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; free-gift; gender:Women's; honest-pricing; interactive-details; keyword:penny loafer; klaviyo:Women; live_product; loop:Women's Penny Jane; material:Leather; mlp:womens-shoes; mobile-details; model:Penny Jane; no-cs-variants; param_selector; pf-gender:Female; recommend:+0; redo:penny jane; refund_fee: FREE; retail-sync; show-previews; show_recs; size_standard:US Women's; thumbnails:womens-penny-jane; w-beanie; womens-flats; womens-shoes; womens-shoes:Penny Jane; YGroup_womens-penny-jane-shoes,15,9,$42900 - $42900,Yes
"=""7686350078042""",Station Jacket | Olive,mens-station-wool-jacket-olive,Thursday - Men's Jackets,Jackets,12/11/2025,11/29/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Jackets; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Olive; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Station Jacket; klaviyo:Men; live_product; loop-accessory; loop:Men's Station Jacket; material:Wool; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Station Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; recurate-hide; redo:station jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-station-jacket; wair-enabled; YGroup_mens-station-jacket; yotpo-reviews,5,7,$71300 - $71300,Yes
"=""7686347292762""",Station Jacket | Navy,mens-station-wool-jacket-navy,Thursday - Men's Jackets,Jackets,12/11/2025,11/29/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Jackets; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Blue; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Station Jacket; klaviyo:Men; live_product; loop-accessory; loop:Men's Station Jacket; material:Wool; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Station Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; recurate-hide; redo:station jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-station-jacket; wair-enabled; YGroup_mens-station-jacket; yotpo-reviews,5,7,$71300 - $71300,Yes
"=""7686328320090""",Station Jacket | Elmwood,mens-station-wool-jacket-brown-elmwood,Thursday - Men's Jackets,Jackets,12/11/2025,11/29/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Jackets; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Station Jacket; klaviyo:Men; live_product; loop-accessory; loop:Men's Station Jacket; material:Wool; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Station Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; recurate-hide; redo:station jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-station-jacket; wair-enabled; YGroup_mens-station-jacket; yotpo-reviews,5,7,$71300 - $71300,Yes
"=""7686317277274""",Station Jacket | Black,mens-station-wool-jacket-black,Thursday - Men's Jackets,Jackets,12/11/2025,11/29/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Jackets; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Black; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Station Jacket; klaviyo:Men; live_product; loop-accessory; loop:Men's Station Jacket; material:Wool; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Station Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; recurate-hide; redo:station jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-station-jacket; wair-enabled; YGroup_mens-station-jacket; yotpo-reviews,5,7,$71300 - $71300,Yes
"=""7692538085466""",Captain Boot Keychain,captain-boot-keychain,Thursday Boots - Accessories,Keychains,12/5/2025,12/5/2025,8/8/2026,accessories; all:All; BIS; category:Laces2; color:Black; credit_fee:500; exchange_fee:500; klaviyo:Men; live_product; pf-type:Accessories; product-switcher; recurate-hide; refund_fee: 500; retail-sync; show_recs; thumbnail-previews,1,3,$2900 - $2900,Yes
"=""7680114524250""",Keanu Jacket | Tobacco,mens-keanu-leather-jacket-tobacco,Thursday - Men's Jackets,Jackets,12/4/2025,11/24/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Jackets; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Walnut; bfcm-eligible; BIS; category:Jackets; color:Brown; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Keanu Jacket; klaviyo:Men; leather-jackets:Keanu Jacket; live_product; loop-accessory; loop:Men's Keanu Jacket; material:Rugged; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Keanu Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:keanu jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-keanu-jacket; wair-enabled; YGroup_mens-keanu-jacket; yotpo-reviews,5,8,$103000 - $103000,Yes
"=""7680093552730""",Keanu Jacket | Golden Brown,mens-keanu-leather-jacket-golden-brown,Thursday - Men's Jackets,Jackets,12/4/2025,11/24/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Jackets; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Walnut; bfcm-eligible; BIS; category:Jackets; color:Tan; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jackets:Keanu Jacket; klaviyo:Men; leather-jackets:Keanu Jacket; live_product; loop-accessory; loop:Men's Keanu Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Keanu Jacket; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:keanu jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-keanu-jacket; wair-enabled; YGroup_mens-keanu-jacket; yotpo-reviews,5,8,$103000 - $103000,Yes
"=""7663091810394""",Roadrunner Low | Black,mens-roadrunner-low-moc-toe-shoe-black-suede,Thursday Boots - Men's Shoes,Shoes,12/4/2025,11/8/2025,8/8/2026,all:All; anagram-enabled; as:SuedeKit; bf21:M-Shoes; bf21:MBeanie; bf21:Men-Belt-BurntCopper; bf21:OilTanned; bfcm-eligible; bfcm:Leather; BIS; bis-paused; color:Black; credit_fee:FREE; derby search_term; exchange_fee:FREE; extended-sizes; fit-quiz:occasional-true; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; group:Shoes; honest-pricing; interactive-details; kfc:picks-1; klaviyo:Men; loop:Men's Roadrunner Low; material:Suede; mens-shoes; mlp:mens-shoes; model:Roadrunner Low; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Blucher; pf-type:Shoes; product-switcher; recommend:-0.5; redo:roadrunner low; refund_fee: FREE; retail-sync; shoes:Roadrunner Low; show-previews; show_recs; sole:Rubber; style:Lace-Up; style:Plain Toe; thumbnails:mens-roadrunner-low; width:Standard; YGroup_mens-roadrunner-low-shoes,19,9,$51500 - $51500,Yes
"=""7663109767258""",Roadrunner Low | Sand,mens-roadrunner-low-moc-toe-shoe-sand-suede,Thursday Boots - Men's Shoes,Shoes,12/4/2025,11/8/2025,8/8/2026,all:All; anagram-enabled; as:SuedeKit; bf21:M-Shoes; bf21:MBeanie; bf21:Men-Belt-BurntCopper; bf21:OilTanned; bfcm-eligible; bfcm:Leather; BIS; bis-paused; color:Tan; credit_fee:FREE; derby search_term; exchange_fee:FREE; extended-sizes; fit-quiz:occasional-true; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; group:Shoes; honest-pricing; interactive-details; kfc:picks-1; klaviyo:Men; loop:Men's Roadrunner Low; material:Suede; mens-shoes; mlp:mens-shoes; model:Roadrunner Low; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Blucher; pf-type:Shoes; product-switcher; recommend:-0.5; redo:roadrunner low; refund_fee: FREE; retail-sync; shoes:Roadrunner Low; show-previews; show_recs; sole:Rubber; style:Plain Toe; thumbnails:mens-roadrunner-low; width:Standard; YGroup_mens-roadrunner-low-shoes,19,9,$51500 - $51500,No
"=""7631151005786""",Racer Jacket | Toffee,mens-racer-leather-jacket-toffee,Thursday - Men's Jackets,Jackets,11/27/2025,10/18/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Jackets; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; fit-guide; free-gift; honest-pricing; imp_new_guide; in-thumbnails; interactive-details; jackets:Racer Jacket; klaviyo:Men; landing:Jackets; leather-jackets:Racer Jacket; live_product; loop-accessory; loop:Men's Racer Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Racer Jacket; new-fit-guide; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:racer jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-racer-jacket; wair-enabled; YGroup_mens-racer-jacket; yotpo-reviews,5,9,$99900 - $99900,Yes
"=""7674382942298""",Summit Flannel Shirt | Olive Herringbone,mens-summit-flannel-shirt-olive-herringbone,Thursday - Men's Shirts,Shirts,11/20/2025,11/17/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Olive; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Summit Flannel Shirt; material:Flannel; mens-shirts; mlp:mens-shirts; model:Summit Flannel Shirt; new-arrivals:Shirts; pf-gender:Male; product-switcher; recurate-hide; redo:summit flannel shirt; refund_fee: FREE; retail-sync; shirts:Summit3; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumb-groups:mens-summit-flannel-shirt;mens-summit-shirt-herringbone; thumbnails:mens-summit-shirt-herringbone; wair-enabled; wair-testing; YGroup_mens-summit-flannel-shirt; yotpo-reviews,5,8,$28100 - $28100,Yes
"=""7674346504282""",Summit Flannel Shirt | Black Herringbone,mens-summit-flannel-shirt-black-herringbone,Thursday - Men's Shirts,Shirts,11/20/2025,11/17/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Black; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Summit Flannel Shirt; m-all:D-Featured-Shirts; material:Flannel; mens-shirts; mlp:mens-shirts; model:Summit Flannel Shirt; new-arrivals:Shirts; pf-gender:Male; product-switcher; recurate-hide; redo:summit flannel shirt; refund_fee: FREE; retail-sync; shirts:Summit3; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumb-groups:mens-summit-flannel-shirt;mens-summit-shirt-herringbone; thumbnails:mens-summit-shirt-herringbone; wair-enabled; wair-testing; YGroup_mens-summit-flannel-shirt; yotpo-reviews,5,8,$28100 - $28100,Yes
"=""7674327466074""",Solid Shirt | Heather Grey,mens-solid-button-up-shirt-heather-grey,Thursday - Men's Shirts,Shirts,11/20/2025,11/17/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Black; credit_fee:FREE; exchange_fee:FREE; extended-sizes; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Solid Shirt; material:Cotton; mens-shirts; mlp:mens-shirts; model:Solid Shirt; new-arrivals:Shirts; pf-gender:Male; product-switcher; recurate-hide; redo:solid shirt; refund_fee: FREE; retail-sync; shirts:Solid Shirt; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumbnails:mens-solid-shirt; wair-enabled; wair-testing; YGroup_mens-solid-shirt; yotpo-reviews,5,8,$28100 - $28100,Yes
"=""7674295025754""",Solid Shirt | Brown,mens-solid-button-up-shirt-brown,Thursday - Men's Shirts,Shirts,11/20/2025,11/17/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Solid Shirt; material:Cotton; mens-shirts; mlp:mens-shirts; model:Solid Shirt; new-arrivals:Shirts; pf-gender:Male; product-switcher; recurate-hide; redo:solid shirt; refund_fee: FREE; retail-sync; shirts:Solid Shirt; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumbnails:mens-solid-shirt; wair-enabled; wair-testing; YGroup_mens-solid-shirt; yotpo-reviews,5,8,$28100 - $28100,Yes
"=""7674259996762""",Rider Jacket | Rich Mahogany,mens-rider-jacket-rich-mahogany-leather,Thursday - Men's Jackets,Jackets,11/20/2025,11/17/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Brandy; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; fit-guide; free-gift; honest-pricing; imp_new_guide; in-thumbnails; interactive-details; jackets:Rider Jacket; klaviyo:Men; loop-accessory; loop:Men's Rider Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Rider Jacket; new-fit-guide; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:rider jacket; refund_fee: FREE; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-rider-jacket; wair-enabled; YGroup_mens-rider-jacket; yotpo-reviews,5,8,$103000 - $103000,Yes
"=""7653537415258""",Rider Jacket | Hickory,mens-rider-jacket-hickory-leather,Thursday - Men's Jackets,Jackets,11/20/2025,11/1/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Brandy; BIS; color:Tan; credit_fee:FREE; exchange_fee:FREE; fit-guide; free-gift; honest-pricing; imp_new_guide; in-thumbnails; interactive-details; jackets:Rider Jacket; klaviyo:Men; loop-accessory; loop:Men's Rider Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Rider Jacket; new-fit-guide; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:rider jacket; refund_fee: FREE; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-rider-jacket; wair-enabled; YGroup_mens-rider-jacket; yotpo-reviews,5,8,$103000 - $103000,Yes
"=""7653499535450""",Rider Jacket | Java,mens-rider-jacket-java-leather,Thursday - Men's Jackets,Jackets,11/20/2025,11/1/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Brandy; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; fit-guide; free-gift; honest-pricing; imp_new_guide; in-thumbnails; interactive-details; jackets:Rider Jacket; klaviyo:Men; loop-accessory; loop:Men's Rider Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Rider Jacket; new-fit-guide; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:rider jacket; refund_fee: FREE; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-rider-jacket; wair-enabled; YGroup_mens-rider-jacket; yotpo-reviews,5,8,$103000 - $103000,Yes
"=""7226594754650""",[S] Frontier | Arizona Adobe,_thrscnd_frontier-arizona-adobe,Thursday Boots - Seconds - Men's Boots,boots,11/18/2025,6/11/2024,8/8/2026,add-aftersell; as:RuggedKit; category:Men's Boots; color:Brown; extended-sizes; FinalSale; fit_cat:half-down; fitfinder_inline; fqv2:half-up; group:Boots; include-thumbnails; klaviyo:Men; material:Rugged; mb_handcrafted; mens-boots; model:Frontier; NoRefund; pf-gender:Male; pf-status:active; pf-type:Boots; product-switcher; recommend:-0.5; recurate-disqualify; recurate-hide; retail-sync; search_term: cowboy; show-previews; style:Plain Toe; tbsec:Frontier; thumbnails:seconds-mens-frontier; thursday-seconds; update-skus; width:Standard; YCRF_sizing,19,7,$36900 - $36900,Yes
"=""7226623524954""",[S] Frontier | Tobacco,_thrscnd_mens-frontier-tobacco,Thursday Boots - Seconds - Men's Boots,boots,11/18/2025,6/11/2024,8/8/2026,add-aftersell; all:All; as:RuggedKit; category:Men's Boots; color:Brown; extended-sizes; FinalSale; fit_cat:half-down; fitfinder_inline; fqv2:half-up; group:Boots; include-thumbnails; klaviyo:Men; material:Rugged; mb_handcrafted; mens-boots; mlp:mens-boots-western; model:Frontier; NoRefund; pf-gender:Male; pf-status:active; pf-type:Boots; product-switcher; recommend:-0.5; recurate-disqualify; recurate-hide; retail-sync; search_term: cowboy; show-previews; style:Plain Toe; tbsec:Frontier; thumbnails:seconds-mens-frontier; thursday-seconds; update-skus; width:Standard; YCRF_sizing,19,7,$36900 - $36900,Yes
"=""7226725597274""",[S] Icon | Black,_thrscnd_womens-icon-black-1,Thursday Boots - Seconds - Women's Boots,boots,11/18/2025,6/11/2024,8/8/2026,all:All; category:Women's Boots; color:Black; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; group:Boots; klaviyo:Women; material:Leather; model:Icon; pf-gender:Female; pf-status:active; pf-style:Chelsea; pf-type:Boots; product-switcher; recommend:+0.5; recurate-disqualify; recurate-hide; retail-sync; show-previews; style:Chelsea; style:Western; tbsec:Western Boots; thumbnails:seconds-womens-icon-a; update-skus; wb-group:Icon; wbs-group:Icon; womens-boots; zipper:No Zipper,15,8,$36900 - $36900,Yes
